Step,Epsilon,Reward,NN_Loss
450,0.9184082902987185,-143.0,3.6344926357269287
451,0.9182346260076668,-199.0,4.711114406585693
452,0.9180609964460001,-274.0,3.7010319232940674
453,0.9178874016067736,-0.0,3.817753553390503
454,0.9177138414830431,-0.0,2.7998387813568115
455,0.9175403160678663,-5.0,4.234773635864258
456,0.9173668253543025,-2.0,3.5571234226226807
457,0.9171933693354117,-14.0,4.204146862030029
458,0.9170199480042558,-65.0,4.070345878601074
459,0.916846561353898,-8.0,5.965045928955078
460,0.9166732093774027,-0.0,3.951476812362671
461,0.9164998920678359,-0.0,5.201285362243652
462,0.9163266094182649,-13.0,4.601611614227295
463,0.9161533614217584,-33.0,3.8909647464752197
464,0.9159801480713865,-53.0,3.5704681873321533
465,0.9158069693602205,-91.0,3.742310047149658
466,0.9156338252813335,-11.0,3.82624888420105
467,0.9154607158277996,-9.0,4.6256303787231445
468,0.9152876409926946,-4.0,3.9159584045410156
469,0.9151146007690951,-0.0,4.829909801483154
470,0.9149415951500799,-17.0,3.784525156021118
471,0.9147686241287286,-0.0,4.680354118347168
472,0.9145956876981224,-0.0,2.9704642295837402
473,0.9144227858513437,-0.0,3.580488681793213
474,0.9142499185814766,-0.0,4.39427375793457
475,0.9140770858816065,-0.0,5.094779014587402
476,0.9139042877448198,-0.0,3.632432460784912
477,0.9137315241642049,-2.0,2.8688783645629883
478,0.9135587951328509,-23.0,2.9082791805267334
479,0.913386100643849,-0.0,4.717058181762695
480,0.913213440690291,-2.0,3.588567018508911
481,0.9130408152652709,-0.0,3.2875566482543945
482,0.9128682243618834,-0.0,3.798781394958496
483,0.9126956679732252,-0.0,3.9013895988464355
484,0.9125231460923936,-10.0,7.095333099365234
485,0.9123506587124881,-30.0,2.7616231441497803
486,0.912178205826609,-4.0,4.21218204498291
487,0.9120057874278583,-0.0,2.182478904724121
488,0.9118334035093392,-18.0,3.1075732707977295
489,0.9116610540641564,-0.0,4.594798564910889
